id_media;cd_ref;titre;url;chemin;auteur;desc_media;date_media;is_public;id_type;source;licence
18798;341841;<i>Metalampra italica</i> Baldizzone, 1977;https://taxref.mnhn.fr/api/media/download/inpn/219072;;F. Michalke;;2021-09-22;true;1;INPN;CC BY-NC-SA
18800;342946;<i>Zygaena transalpina hippocrepidis</i> (Hübner, 1799);https://taxref.mnhn.fr/api/media/download/inpn/173880;;J. Touroult;;2021-09-22;true;1;INPN;CC BY-NC-SA
18802;363606;<i>Salaria pavo</i> (Risso, 1810);https://taxref.mnhn.fr/api/media/download/inpn/157876;;Benjamin GUICHARD/Agence des aires marines protégées;;2021-09-22;true;1;INPN;CC BY-NC-SA
18803;364251;<i>Xema sabini</i> (Sabine, 1819);https://taxref.mnhn.fr/api/media/download/inpn/171082;;C. Roy;;2021-09-22;true;1;INPN;CC BY-NC-SA
18805;369751;<i>Hexaplex trunculus</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/157828;;Benjamin GUICHARD/Agence des aires marines protégées;;2021-09-22;true;1;INPN;CC BY-NC-SA
18807;372244;<i>Acetabularia acetabulum</i> (L.) P.C.Silva, 1952;https://taxref.mnhn.fr/api/media/download/inpn/120164;;B. Guichard;;2021-09-22;true;1;INPN;CC BY-NC-SA
18811;373162;<i>Padina pavonica</i> (L.) Thivy, 1960;https://taxref.mnhn.fr/api/media/download/inpn/141018;;P. Gourdain;;2021-09-22;true;1;INPN;CC BY-NC-SA
18818;416654;<i>Aiolopus puissanti</i> Defaut, 2005;https://taxref.mnhn.fr/api/media/download/inpn/328814;;J. Piolain LPR Corse - MNHN, CdC, OFB;Femelle;2021-09-22;true;1;INPN;CC BY-NC-SA
18822;416747;<i>Trochulus hispidus</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/237103;;O. Gargominy;;2021-09-22;true;1;INPN;CC BY-NC-SA
18823;416749;<i>Trochulus sericeus</i> (Draparnaud, 1801);https://taxref.mnhn.fr/api/media/download/inpn/152088;;O. Gargominy;;2021-09-22;true;1;INPN;CC BY-NC-SA
18824;418719;<i>Gallinula chloropus pyrrhorrhoa</i> Newton, 1861;https://taxref.mnhn.fr/api/media/download/inpn/102850;;P. Gourdain;Sainte-Suzanne;2021-09-22;true;1;INPN;CC BY-NC-SA
18825;432548;<i>Acrotylus insubricus insubricus</i> (Scopoli, 1786);https://taxref.mnhn.fr/api/media/download/inpn/380968;;S. Richaud;;2021-09-22;true;1;INPN;CC BY-NC-SA
18826;433589;<i>Vespa velutina</i> Lepeletier, 1836;https://taxref.mnhn.fr/api/media/download/inpn/158788;;;;2021-09-22;true;1;INPN;CC BY-NC-SA
18831;433590;<i>Vespa velutina nigrithorax</i> du Buysson, 1905;https://taxref.mnhn.fr/api/media/download/inpn/188178;;;;2021-09-22;true;1;INPN;CC BY-NC-SA
18833;433701;<i>Plebejus bellieri</i> (Oberthür, 1910);https://taxref.mnhn.fr/api/media/download/inpn/118682;;H. Guyot;;2021-09-22;true;1;INPN;CC BY-NC-SA
18836;434014;<i>Grimmia dissimulata</i> E.Maier, 2002;https://taxref.mnhn.fr/api/media/download/inpn/211819;;H. TINGUY;feuille;2021-09-22;true;1;INPN;CC BY-NC-SA
18842;434017;<i>Grimmia longirostris</i> Hook., 1818;https://taxref.mnhn.fr/api/media/download/inpn/193733;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18846;434227;<i>Syntrichia calcicola</i> J.J.Amann, 1918;https://taxref.mnhn.fr/api/media/download/inpn/251932;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18854;434233;<i>Syntrichia laevipila</i> Brid., 1819;https://taxref.mnhn.fr/api/media/download/inpn/254333;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18858;434236;<i>Syntrichia montana</i> Nees, 1819;https://taxref.mnhn.fr/api/media/download/inpn/193550;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18863;434238;<i>Syntrichia papillosa</i> (Wilson) Jur., 1882;https://taxref.mnhn.fr/api/media/download/inpn/209903;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18868;434242;<i>Syntrichia ruralis</i> (Hedw.) F.Weber & D.Mohr, 1803;https://taxref.mnhn.fr/api/media/download/inpn/213030;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18873;434245;<i>Syntrichia virescens</i> (De Not.) Ochyra, 1992;https://taxref.mnhn.fr/api/media/download/inpn/215109;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18879;434325;<i>Bryum dichotomum</i> Hedw., 1801;https://taxref.mnhn.fr/api/media/download/inpn/212144;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18883;434377;<i>Campyliadelphus chrysophyllus</i> (Brid.) R.S.Chopra;https://taxref.mnhn.fr/api/media/download/inpn/211816;;H. TINGUY;feuille;2021-09-22;true;1;INPN;CC BY-NC-SA
18885;434387;<i>Hygroamblystegium varium</i> (Hedw.) Mönk., 1911;https://taxref.mnhn.fr/api/media/download/inpn/209969;;H. TINGUY;feuille;2021-09-22;true;1;INPN;CC BY-NC-SA
18887;434439;<i>Oxyrrhynchium hians</i> (Hedw.) Loeske, 1907;https://taxref.mnhn.fr/api/media/download/inpn/220933;;H. TINGUY;feuille caulinaire;2021-09-22;true;1;INPN;CC BY-NC-SA
18890;434442;<i>Kindbergia praelonga</i> (Hedw.) Ochyra, 1982;https://taxref.mnhn.fr/api/media/download/inpn/220562;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18893;434466;<i>Brachytheciastrum velutinum</i> (Hedw.) Ignatov & Huttunen, 2002;https://taxref.mnhn.fr/api/media/download/inpn/198477;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18903;434662;<i>Hypnum cupressiforme </i>Hedw., 1801 var.<i> cupressiforme</i>;https://taxref.mnhn.fr/api/media/download/inpn/248465;;H. TINGUY;feuille;2021-09-22;true;1;INPN;CC BY-NC-SA
18907;434664;<i>Hypnum cupressiforme </i>var.<i> lacunosum</i> Brid., 1801;https://taxref.mnhn.fr/api/media/download/inpn/251940;;H. TINGUY;;2021-09-22;true;1;INPN;CC BY-NC-SA
18911;435975;<i>Imbribryum alpinum</i> (Huds. ex With.) N.Pedersen, 2005;https://taxref.mnhn.fr/api/media/download/inpn/169023;;H. Tinguy;;2021-09-22;true;1;INPN;CC BY-NC-SA
18915;436726;<i>Macrogastra rolphii rolphii</i> (W. Turton, 1826);https://taxref.mnhn.fr/api/media/download/inpn/143981;;O. Gargominy;;2021-09-22;true;1;INPN;CC BY-NC-SA
18917;441709;<i>Cairina moschata</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/233994;;Pierre-Yves Le Bail;;2021-09-22;true;1;INPN;CC BY-NC-SA
18918;441862;<i>Dendrocygna autumnalis</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/102045;;S. Siblet;;2021-09-22;true;1;INPN;CC BY-NC-SA
18922;442022;<i>Larus dominicanus</i> Lichtenstein, 1823;https://taxref.mnhn.fr/api/media/download/inpn/102055;;J.P. Siblet; Crozet;2021-09-22;true;1;INPN;CC BY-NC-SA
18926;442282;<i>Psittacus erithacus</i> Linnaeus, 1758;https://taxref.mnhn.fr/api/media/download/inpn/224089;;O. Escuder;;2021-09-22;true;1;INPN;CC BY-NC-SA
18927;442300;<i>Pycnonotus jocosus</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/170930;;J.P. Siblet;;2021-09-22;true;1;INPN;CC BY-NC-SA
18929;444425;<i>Leiothrix lutea</i> (Scopoli, 1786);https://taxref.mnhn.fr/api/media/download/inpn/103767;;J. Comolet-Tirman;;2021-09-22;true;1;INPN;CC BY-NC-SA
18932;444430;<i>Ichthyosaura alpestris</i> (Laurenti, 1768);https://taxref.mnhn.fr/api/media/download/inpn/237264;;E. SANSAULT - ANEPE Caudalis;;2021-09-22;true;1;INPN;CC BY-NC-SA
18945;444431;<i>Lissotriton vulgaris</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/237417;;E. SANSAULT - ANEPE Caudalis;;2021-09-22;true;1;INPN;CC BY-NC-SA
18948;444432;<i>Lissotriton helveticus</i> (Razoumowsky, 1789);https://taxref.mnhn.fr/api/media/download/inpn/237413;;E. SANSAULT - ANEPE Caudalis;;2021-09-22;true;1;INPN;CC BY-NC-SA
18954;444440;<i>Pelophylax </i>kl.<i> esculentus</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/102592;;F. Serre Collet;Ferrière;2021-09-22;true;1;INPN;CC BY-NC-SA
18965;444441;<i>Pelophylax lessonae</i> (Camerano, 1882);https://taxref.mnhn.fr/api/media/download/inpn/102693;;F. Serre Collet;Femelle - Croissy-Beaubourg;2021-09-22;true;1;INPN;CC BY-NC-SA
18972;444443;<i>Pelophylax ridibundus</i> (Pallas, 1771);https://taxref.mnhn.fr/api/media/download/inpn/266233;;R. Clerc;;2021-09-22;true;1;INPN;CC BY-NC-SA
18986;444446;<i>Zamenis longissimus</i> (Laurenti, 1768);https://taxref.mnhn.fr/api/media/download/inpn/90846;;F. Serre Collet;Arbonne-la-Forêt;2021-09-22;true;1;INPN;CC BY-NC-SA
18996;444451;<i>Podarcis siculus</i> (Rafinesque-Schmaltz, 1810);https://taxref.mnhn.fr/api/media/download/inpn/91077;;P. Gourdain;Barcaggio;2021-09-22;true;1;INPN;CC BY-NC-SA
18999;445264;<i>Oedipoda caerulescens caerulescens</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/389463;;S. Wroza;;2021-09-22;true;1;INPN;CC BY-NC-SA
19003;445269;<i>Coscinia cribraria</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/136894;;J. Touroult;;2021-09-22;true;1;INPN;CC BY-NC-SA
19005;445494;<i>Impatiens balsamina</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/165888;;C. Delnatte - DEAL Martinique;;2021-09-22;true;1;INPN;CC BY-NC-SA
19006;445805;<i>Ficus benjamina</i> L., 1767;https://taxref.mnhn.fr/api/media/download/inpn/209394;;C. Delnatte - DEAL Martinique ;;2021-09-22;true;1;INPN;CC BY-NC-SA
19009;447462;<i>Punica granatum</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/382470;;;;2021-09-22;true;1;INPN;CC BY-NC-SA
19013;447951;<i>Adiantum capillus-veneris</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/165614;;C. Delnatte - DEAL Martinique;;2021-09-22;true;1;INPN;CC BY-NC-SA
19017;448138;<i>Euonymus japonicus</i> L.f., 1780;https://taxref.mnhn.fr/api/media/download/inpn/206455;;P. Noël;Arbuste utilisé parfois dans les haies basses. Septembre 2017, Dinard (35).;2021-09-22;true;1;INPN;CC BY-NC-SA
19020;457230;<i>Allagelena gracilens</i> (C.L. Koch, 1841);https://taxref.mnhn.fr/api/media/download/inpn/132045;;C. Quintin;;2021-09-22;true;1;INPN;CC BY-NC-SA
19024;457244;<i>Parasteatoda tepidariorum</i> (C.L. Koch, 1841);https://taxref.mnhn.fr/api/media/download/inpn/138204;;C. Quintin;;2021-09-22;true;1;INPN;CC BY-NC-SA
19026;457320;<i>Aculepeira ceropegia</i> (Walckenaer, 1802);https://taxref.mnhn.fr/api/media/download/inpn/212190;;J. Touroult;Femelle.;2021-09-22;true;1;INPN;CC BY-NC-SA
19031;457321;<i>Araneus alsine</i> Walckenaer, 1802;https://taxref.mnhn.fr/api/media/download/inpn/322740;;S. Déjean;;2021-09-22;true;1;INPN;CC BY-NC-SA
19032;457340;<i>Pardosa prativaga</i> (L. Koch, 1870);https://taxref.mnhn.fr/api/media/download/inpn/322818;;S. Déjean;;2021-09-22;true;1;INPN;CC BY-NC-SA
19033;457384;<i>Olios argelasius</i> (Walckenaer, 1806);https://taxref.mnhn.fr/api/media/download/inpn/253839;;J.-J. Milan;;2021-09-22;true;1;INPN;CC BY-NC-SA
19034;457386;<i>Thanatus arenarius</i> L. Koch <i>in</i> Thorell, 1872;https://taxref.mnhn.fr/api/media/download/inpn/322662;;D. Demerges;;2021-09-22;true;1;INPN;CC BY-NC-SA
19036;457389;<i>Runcinia grammica</i> (C.L. Koch, 1837);https://taxref.mnhn.fr/api/media/download/inpn/169928;;J.P. Taberlet;Femelle;2021-09-22;true;1;INPN;CC BY-NC-SA
19041;457392;<i>Xysticus luctator</i> L. Koch, 1870;https://taxref.mnhn.fr/api/media/download/inpn/322734;;;;2021-09-22;true;1;INPN;CC BY-NC-SA
19043;457397;<i>Xysticus ulmi</i> (Hahn, 1831);https://taxref.mnhn.fr/api/media/download/inpn/173799;;J. Touroult;;2021-09-22;true;1;INPN;CC BY-NC-SA
19046;458706;<i>Eresus kollari</i> Rossi, 1846;https://taxref.mnhn.fr/api/media/download/inpn/96878;;P. Gourdain;Saint-Jean-de-Laur;2021-09-22;true;1;INPN;CC BY-NC-SA
19053;458769;<i>Ebrechtella tricuspidata</i> (Fabricius, 1775);https://taxref.mnhn.fr/api/media/download/inpn/136468;;C. Quintin;;2021-09-22;true;1;INPN;CC BY-NC-SA
19056;459069;<i>Spilarctia lutea</i> (Hufnagel, 1766);https://taxref.mnhn.fr/api/media/download/inpn/136955;;J. Touroult;;2021-09-22;true;1;INPN;CC BY-NC-SA
19059;459324;<i>Leiopus linnei</i> Wallin, Nylander & Kvamme, 2009;https://taxref.mnhn.fr/api/media/download/inpn/259085;;P. Zagatti;;2021-09-22;true;1;INPN;CC BY-NC-SA
19060;459325;<i>Harmonia axyridis</i> (Pallas, 1773);https://taxref.mnhn.fr/api/media/download/inpn/282973;;Benjamin GUICHARD/Agence Française pour la Biodiversité;;2021-09-22;true;1;INPN;CC BY-NC-SA
19065;459478;<i>Delichon urbicum</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/136301;;O. Roquinarc'h;Moisson (78).;2021-09-22;true;1;INPN;CC BY-NC-SA
19071;459626;<i>Alopochen aegyptiaca</i> (Linnaeus, 1766);https://taxref.mnhn.fr/api/media/download/inpn/138822;;J. Thevenot;;2021-09-22;true;1;INPN;CC BY-NC-SA
19074;459627;<i>Chlidonias hybrida</i> (Pallas, 1811);https://taxref.mnhn.fr/api/media/download/inpn/102486;;J.P. Siblet;;2021-09-22;true;1;INPN;CC BY-NC-SA
19079;459628;<i>Epidalea calamita</i> (Laurenti, 1768);https://taxref.mnhn.fr/api/media/download/inpn/102478;;O. Delzons;Vidauban;2021-09-22;true;1;INPN;CC BY-NC-SA
19094;459629;<i>Lagopus muta</i> (Montin, 1776);https://taxref.mnhn.fr/api/media/download/inpn/155988;;J.P. Siblet;;2021-09-22;true;1;INPN;CC BY-NC-SA
19100;459638;<i>Regulus ignicapilla</i> (Temminck, 1820);https://taxref.mnhn.fr/api/media/download/inpn/170828;;J. LAIGNEL;;2021-09-22;true;1;INPN;CC BY-SA
19111;462357;<i>Chlorophyllum brunneum</i> (Farl. & Burt) Vellinga, 2002;https://taxref.mnhn.fr/api/media/download/inpn/127772;;D. Sugny;;2021-09-22;true;1;INPN;CC BY-NC-SA
19112;463334;<i>Roridomyces roridus</i> (Scop. : Fr.) Rexer;https://taxref.mnhn.fr/api/media/download/inpn/127975;;Y. Sellier;;2021-09-22;true;1;INPN;CC BY-NC-SA
19114;463522;<i>Sarcomyxa serotina</i> (Pers. : Fr.) P.Karst., 1891;https://taxref.mnhn.fr/api/media/download/inpn/127981;;Y. Sellier;;2021-09-22;true;1;INPN;CC BY-NC-SA
19118;464086;<i>Trametes ochracea</i> (Pers.) Gilbertson & Ryvarden;https://taxref.mnhn.fr/api/media/download/inpn/128095;;JF. Harmand;;2021-09-22;true;1;INPN;CC BY-NC-SA
19119;464285;<i>Macrotyphula juncea</i> (Alb. & Schwein. : Fr.) Berthier, 1974;https://taxref.mnhn.fr/api/media/download/inpn/127944;;Y. Sellier;;2021-09-22;true;1;INPN;CC BY-NC-SA
19121;464866;<i>Pseudoboletus parasiticus</i> (Bull. : Fr.) Šutara;https://taxref.mnhn.fr/api/media/download/inpn/128034;;PA. Moreau;;2021-09-22;true;1;INPN;CC BY-NC-SA
19122;464876;<i>Psilocybe crobula</i> (Fr.) M. Lange ex Singer;https://taxref.mnhn.fr/api/media/download/inpn/127885;;R. Chalange;;2021-09-22;true;1;INPN;CC BY-NC-SA
19123;465040;<i>Phaeolus schweinitzii</i> (Fr. : Fr.) Pat., 1900;https://taxref.mnhn.fr/api/media/download/inpn/127956;;Y. Sellier;;2021-09-22;true;1;INPN;CC BY-NC-SA
19125;465066;<i>Phallus hadriani</i> Vent. : Pers.;https://taxref.mnhn.fr/api/media/download/inpn/128013;;PA. Moreau;;2021-09-22;true;1;INPN;CC BY-NC-SA
19126;465139;<i>Neolentinus degener</i> (Kalchbr.) Hrouda;https://taxref.mnhn.fr/api/media/download/inpn/128005;;PA. Moreau;;2021-09-22;true;1;INPN;CC BY-NC-SA
19127;465227;<i>Phragmidium violaceum</i> (Schultzer von Müggenburg) G. Winter;https://taxref.mnhn.fr/api/media/download/inpn/208347;;P. Noël;;2021-09-22;true;1;INPN;CC BY-NC-SA
19128;465266;<i>Pluteus leoninus</i> (Schaeff. : Fr.) P.Kumm., 1871;https://taxref.mnhn.fr/api/media/download/inpn/127969;;Y. Sellier;;2021-09-22;true;1;INPN;CC BY-NC-SA
19135;520893;<i>Deltote uncula</i> (Clerck, 1759);https://taxref.mnhn.fr/api/media/download/inpn/383955;;D. Top;;2021-09-22;true;1;INPN;CC BY-NC-SA
19137;520897;<i>Euclidia mi</i> (Clerck, 1759);https://taxref.mnhn.fr/api/media/download/inpn/98749;;J. Thévenot;Vornay;2021-09-22;true;1;INPN;CC BY-NC-SA
19145;521468;<i>Flavoparmelia caperata</i> (L.) Hale, 1986;https://taxref.mnhn.fr/api/media/download/inpn/131091;;R. Poncet;;2021-09-22;true;1;INPN;CC BY-NC-SA
19151;521469;<i>Flavoparmelia soredians</i> (Nyl.) Hale, 1986;https://taxref.mnhn.fr/api/media/download/inpn/186756;;R. Poncet;;2021-09-22;true;1;INPN;CC BY-NC-SA
19153;521473;<i>Amandinea punctata</i> (Hoffm.) Coppins & Scheid., 1993;https://taxref.mnhn.fr/api/media/download/inpn/152373;;J. Vallade;;2021-09-22;true;1;INPN;CC BY-NC-SA
19157;521494;<i>Aricia agestis</i> (Denis & Schiffermüller, 1775);https://taxref.mnhn.fr/api/media/download/inpn/138142;;J. LAIGNEL;;2021-09-22;true;1;INPN;CC BY-NC-SA
19166;521639;<i>Ipomoea purpurea</i> (L.) Roth, 1787;https://taxref.mnhn.fr/api/media/download/inpn/165388;;V. Boullet;;2021-09-22;true;1;INPN;CC BY-NC-SA
19169;526314;<i>Ambigolimax valentianus</i> (A. Férussac, 1822);https://taxref.mnhn.fr/api/media/download/inpn/206554;;L. Léonard;;2021-09-22;true;1;INPN;CC BY-NC-SA
19172;527193;<i>Potosia opaca</i> (Fabricius, 1787);https://taxref.mnhn.fr/api/media/download/inpn/126732;;J. Touroult;;2021-09-22;true;1;INPN;CC BY-NC-SA
19173;527194;<i>Potosia cuprea</i> (Fabricius, 1775);https://taxref.mnhn.fr/api/media/download/inpn/95992;;J. Touroult;;2021-09-22;true;1;INPN;CC BY-NC-SA
19175;528363;<i>Buprestis novemmaculata</i> Linnaeus, 1767;https://taxref.mnhn.fr/api/media/download/inpn/126483;;J. Touroult;;2021-09-22;true;1;INPN;CC BY-NC-SA
19179;528512;<i>Mimachlamys varia</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/143303;;Benjamin GUICHARD/Agence des aires marines protégées;;2021-09-22;true;1;INPN;CC BY-NC-SA
19182;528528;<i>Sphaerium lacustre</i> (O.F. Müller, 1774);https://taxref.mnhn.fr/api/media/download/inpn/152186;;V. Prié - Association Caracol;;2021-09-22;true;1;INPN;CC BY-NC-SA
19184;528867;<i>Navicula tripunctata</i> (O.F.Müll.) Bory, 1822;https://taxref.mnhn.fr/api/media/download/inpn/285392;;D. Milan;;2021-09-22;true;1;INPN;CC BY-NC-SA
19191;528951;<i>Amphora pediculus</i> (Kütz.) Grunow ex A.Schmidt, 1875;https://taxref.mnhn.fr/api/media/download/inpn/285011;;D. Milan;;2021-09-22;true;1;INPN;CC BY-NC-SA
19193;529053;<i>Navicula cryptotenella</i> Lange-Bert., 1985;https://taxref.mnhn.fr/api/media/download/inpn/285361;;D. Milan;;2021-09-22;true;1;INPN;CC BY-NC-SA
19195;529064;<i>Rhoicosphenia abbreviata</i> (C.Agardh) Lange-Bert., 1980;https://taxref.mnhn.fr/api/media/download/inpn/285450;;D. Milan;;2021-09-22;true;1;INPN;CC BY-NC-SA
19208;529259;<i>Ulva intestinalis</i> L., 1753;https://taxref.mnhn.fr/api/media/download/inpn/155657;;M. La Rivière;;2021-09-22;true;1;INPN;CC BY-NC-SA
19211;530157;<i>Chroicocephalus ridibundus</i> (Linnaeus, 1766);https://taxref.mnhn.fr/api/media/download/inpn/170452;;A. Lacoeuilhe;;2021-09-22;true;1;INPN;CC BY-NC-SA
19219;530233;<i>Achnanthidium minutissimum</i> (Kütz.) Czarn., 1994;https://taxref.mnhn.fr/api/media/download/inpn/284992;;D. Milan;;2021-09-22;true;1;INPN;CC BY-NC-SA
19222;530261;<i>Sellaphora pupula</i> (Kütz.) Mereschkovsky, 1902;https://taxref.mnhn.fr/api/media/download/inpn/285380;;D. Milan;;2021-09-22;true;1;INPN;CC BY-NC-SA
19224;530265;<i>Craticula cuspidata</i> (Kutzing) D.G.Mann, 1990;https://taxref.mnhn.fr/api/media/download/inpn/285351;;D. Milan;;2021-09-22;true;1;INPN;CC BY-NC-SA
19226;530282;<i>Aulacoseira granulata</i> (Ehrenberg) Simonsen, 1979;https://taxref.mnhn.fr/api/media/download/inpn/285023;;D. Milan;;2021-09-22;true;1;INPN;CC BY-NC-SA
19228;531122;<i>Arion vulgaris</i> Moquin-Tandon, 1855;https://taxref.mnhn.fr/api/media/download/inpn/303950;;X. Cucherat;;2021-09-22;true;1;INPN;CC BY-NC-SA
19229;531206;<i>Euglesa nitida</i> (Jenyns, 1832);https://taxref.mnhn.fr/api/media/download/inpn/152172;;V. Prié - Association Caracol;;2021-09-22;true;1;INPN;CC BY-NC-SA
19230;531207;<i>Euglesa obtusalis</i> (Lamarck, 1818);https://taxref.mnhn.fr/api/media/download/inpn/152173;;V. Prié - Association Caracol;;2021-09-22;true;1;INPN;CC BY-NC-SA
19231;531208;<i>Euglesa personata</i> (Malm, 1855);https://taxref.mnhn.fr/api/media/download/inpn/152181;;V. Prié - Association Caracol;;2021-09-22;true;1;INPN;CC BY-NC-SA
19210;810509;<i>Encyonema prostratum</i> (Berkeley) Kütz., 1844;https://taxref.mnhn.fr/api/media/download/inpn/285139;;D. Milan;;2021-09-22;true;1;INPN;CC BY-NC-SA
19233;531212;<i>Euglesa supina</i> (A. Schmidt, 1851);https://taxref.mnhn.fr/api/media/download/inpn/152174;;V. Prié - Association Caracol;;2021-09-22;true;1;INPN;CC BY-NC-SA
19234;534662;<i>Chroicocephalus genei</i> (Brême, 1839);https://taxref.mnhn.fr/api/media/download/inpn/228730;;J.-P. Siblet;;2021-09-22;true;1;INPN;CC BY-NC-SA
19242;534742;<i>Cyanistes caeruleus</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/210482;;R. Clerc;;2021-09-22;true;1;INPN;CC BY-NC-SA
19248;534748;<i>Hydrocoloeus minutus</i> (Pallas, 1776);https://taxref.mnhn.fr/api/media/download/inpn/195190;;J.P. Siblet;;2021-09-22;true;1;INPN;CC BY-NC-SA
19250;534750;<i>Lophophanes cristatus</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/210489;;R. Clerc;;2021-09-22;true;1;INPN;CC BY-NC-SA
19259;534751;<i>Periparus ater</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/146509;;F. Jiguet;;2021-09-22;true;1;INPN;CC BY-NC-SA
19262;534752;<i>Poecile montanus</i> (Conrad von Baldenstein, 1827);https://taxref.mnhn.fr/api/media/download/inpn/210483;;R. Clerc;;2021-09-22;true;1;INPN;CC BY-NC-SA
19269;534753;<i>Poecile palustris</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/210491;;R. Clerc;;2021-09-22;true;1;INPN;CC BY-NC-SA
19273;534823;<i>Calidris canutus canutus</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/388416;;S. Wroza;;2021-09-22;true;1;INPN;CC BY-NC-SA
19274;535387;<i>Liopterus haemorrhoidalis</i> (Fabricius, 1787);https://taxref.mnhn.fr/api/media/download/inpn/383319;;P.Prévost - Magellanes 2021;;2021-09-22;true;1;INPN;CC BY-NC-SA
19276;535408;<i>Eretes griseus</i> (Fabricius, 1781);https://taxref.mnhn.fr/api/media/download/inpn/383304;;P.Prévost - Magellanes 2021;;2021-09-22;true;1;INPN;CC BY-NC-SA
19277;535764;<i>Dociostaurus jagoi occidentalis</i> Soltani, 1978;https://taxref.mnhn.fr/api/media/download/inpn/381013;;S. Richaud;;2021-09-22;true;1;INPN;CC BY-NC-SA
19278;535765;<i>Omocestus viridulus viridulus</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/389474;;S. Wroza;;2021-09-22;true;1;INPN;CC BY-NC-SA
19279;535810;<i>Anonconotus ghilianii</i> Camerano, 1878;https://taxref.mnhn.fr/api/media/download/inpn/380998;;S. Richaud;;2021-09-22;true;1;INPN;CC BY-NC-SA
19283;535823;<i>Ephippiger diurnus</i> Dufour, 1841;https://taxref.mnhn.fr/api/media/download/inpn/138746;;J. LAIGNEL;;2021-09-22;true;1;INPN;CC BY-NC-SA
19290;536050;<i>Bicolorana bicolor</i> (Philippi, 1830);https://taxref.mnhn.fr/api/media/download/inpn/389441;;S. Wroza;;2021-09-22;true;1;INPN;CC BY-NC-SA
19291;536062;<i>Ephippiger diurnus diurnus</i> Dufour, 1841;https://taxref.mnhn.fr/api/media/download/inpn/389445;;S. Wroza;;2021-09-22;true;1;INPN;CC BY-NC-SA
19292;544258;<i>Asellus </i>(<i>Asellus</i>)<i> aquaticus</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/239969;;Yannick LEDORÉ, FFAL;;2021-09-22;true;1;INPN;CC BY-NC-SA
19293;552149;<i>Tritia reticulata</i> (Linnaeus, 1758);https://taxref.mnhn.fr/api/media/download/inpn/146868;;N. Michez;;2021-09-22;true;1;INPN;CC BY-NC-SA
19298;585914;<i>Conus ventricosus</i> Gmelin, 1791;https://taxref.mnhn.fr/api/media/download/inpn/137104;;doris.ffessm.fr © Dominique Horst;;2021-09-22;true;1;INPN;CC BY-NC-SA
19299;593042;<i>Cochlicopa lubricella</i> (Porro, 1838);https://taxref.mnhn.fr/api/media/download/inpn/143924;;O. Gargominy;;2021-09-22;true;1;INPN;CC BY-NC-SA
19306;593306;<i>Barbitistes serricauda</i> (Fabricius, 1794);https://taxref.mnhn.fr/api/media/download/inpn/327933;;C. Alonso;;2021-09-22;true;1;INPN;CC BY-NC-SA
19309;593313;<i>Mogoplistes brunneus</i> Audinet-Serville, 1838;https://taxref.mnhn.fr/api/media/download/inpn/381051;;S. Richaud;;2021-09-22;true;1;INPN;CC BY-NC-SA
